1	3.3003334986e-06
2	-7.15370283461e-06
3	5.38865438991e-06
4	6.26283096537e-06
5	-6.19307375481e-06
6	7.70485324613e-06
7	-1.39288210561e-06
8	-1.53201706808e-06
9	-2.69271329056e-06
10	-4.91961922411e-06
11	6.99064132443e-06
12	6.7081572982e-06
13	1.05246139864e-05
14	-1.90152543157e-06
15	1.62991666434e-06
16	6.40209779422e-06
17	-5.57329929447e-06
18	-9.89657097339e-07
19	9.3386605629e-06
20	4.46980260019e-06
21	7.36139972269e-06
22	8.34606973472e-06
23	2.19774550467e-05
24	2.70001452641e-05
25	4.13288121269e-05
26	4.99986492381e-05
27	6.27285737704e-05
28	6.99860061032e-05
29	8.87684459513e-05
30	0.000104306920115
31	0.000124024820907
32	0.000150804236361
33	0.000178133654789
34	0.000203684277928
35	0.000227338052744
36	0.000262658726332
37	0.000278774080061
38	0.000317391305901
39	0.000349746483416
40	0.000378165248396
41	0.000421912526846
42	0.000454043014999
43	0.000487906213322
44	0.00053143747972
45	0.000586285553118
46	0.000611305588344
47	0.000648179674515
48	0.000691205291892
49	0.000728937999948
50	0.000767225305096
51	0.000805999095586
52	0.000842624776295
53	0.000887517203429
54	0.000929007331411
55	0.000962252751382
56	0.00100299518043
57	0.00104157487652
58	0.00108516636501
59	0.00112225892964
60	0.00115289342696
61	0.00119609909612
62	0.0012222902188
63	0.00125975239849
64	0.00130029037534
65	0.0013271290986
66	0.00136024709156
67	0.00139041329116
68	0.0014177973434
69	0.00145905262273
70	0.00149175481796
71	0.00151320593628
72	0.00154705883181
73	0.00158050242546
74	0.00159980680848
75	0.00162940426458
76	0.0016625824352
77	0.00167910095091
78	0.00171418087717
79	0.00173287935535
80	0.00174814728519
81	0.00177803283676
82	0.00180033546004
83	0.00181332386559
84	0.00184735491638
85	0.00186574178674
86	0.00187927411855
87	0.00190081669193
88	0.00192385995937
89	0.00193866820304
90	0.00195174828196
91	0.00196773152187
92	0.00199761955049
93	0.00200149180756
94	0.00200954237276
95	0.00202827304539
96	0.00204848634666
97	0.0020617748089
98	0.00206222791006
99	0.00209087318833
100	0.00210184951369
101	0.00210417262559
102	0.00211940391906
103	0.00213212866205
104	0.00213300662241
105	0.00214548934013
106	0.00215085339656
107	0.00215413706531
108	0.00216826031835
109	0.00217612028369
110	0.002181330515
111	0.00218736861963
112	0.00219271907449
113	0.00219948883774
114	0.00220836588479
115	0.00221312512845
116	0.00222480632754
117	0.00221423023803
118	0.00222277326996
119	0.00222919857463
120	0.00222877776439
121	0.00223391376918
122	0.00224392134051
123	0.00224140241009
124	0.0022520664338
125	0.00224986147486
126	0.00226242931049
127	0.00226511730858
128	0.00224960296502
129	0.00225513205583
130	0.00227045364348
131	0.00226433117407
132	0.002267264971
133	0.00225962895733
134	0.00227097927497
135	0.00225948593757
136	0.00226027567425
137	0.0022620999104
138	0.00226929020155
139	0.00225572052352
140	0.00226907019442
141	0.00226239832986
142	0.00225794512375
143	0.00225539233359
144	0.00225547082547
145	0.00226365763354
146	0.00226391562077
147	0.00225398458432
148	0.00225848137386
149	0.00225838704236
150	0.00225054862132
151	0.0022562873331
152	0.00224717918499
153	0.00224094249901
154	0.00224618654064
155	0.00224301375521
156	0.00224401906112
157	0.00223539836835
158	0.00224191976036
159	0.00222703254262
160	0.0022311214551
161	0.00221973794643
162	0.00221333251685
163	0.00221290458531
164	0.00221093239367
165	0.0022088238009
166	0.00219575149495
167	0.00219646640528
168	0.00219518198005
169	0.00219446067068
170	0.00218725425473
171	0.00218271567569
172	0.00217519849537
173	0.00217965563416
174	0.00216257460766
175	0.00216655901163
176	0.0021672590962
177	0.00215961717176
178	0.00216457431607
179	0.00215442853539
180	0.00214556847345
181	0.00215004079085
182	0.0021455693562
183	0.00213424582122
184	0.00212159722195
185	0.00212473043702
186	0.00212519003908
187	0.00211893747192
188	0.00210076492747
189	0.00210530445603
190	0.00210502028923
191	0.00208856664316
192	0.00208630143024
193	0.00209035937545
194	0.00208383815157
195	0.00208236832882
196	0.0020679230701
197	0.00206135025138
198	0.00205843389252
199	0.00205969880222
200	0.00204874481931
201	0.00204986850033
202	0.0020410437129
203	0.00203559365346
204	0.00202856605864
205	0.0020226733707
206	0.00202913915878
207	0.00202701908097
208	0.00201325149074
209	0.00200962929129
210	0.00201366112073
211	0.00200066782505
212	0.0020041062824
213	0.00197384175137
214	0.00197693590054
215	0.00197915686127
216	0.00196593066177
217	0.00196585933331
218	0.00196296147545
219	0.00195458108047
220	0.00194711040629
221	0.00195613945255
222	0.00193403665922
223	0.00192948949037
224	0.0019248739639
225	0.00192627848936
226	0.00191665099753
227	0.00190722103669
228	0.00189833185281
229	0.00190247020922
230	0.00190098062576
231	0.00189809397954
232	0.00188914790753
233	0.00188583788437
234	0.00187037057252
235	0.00187329318999
236	0.00186187290201
237	0.00185893703359
238	0.00185174396083
239	0.00185357158977
240	0.00184541899582
241	0.00183945702675
242	0.0018353334448
243	0.00182718170695
244	0.00182236808246
245	0.00182395117729
246	0.00182249434628
247	0.00181329692034
248	0.00180703115661
249	0.00180259351575
250	0.00178757164668
251	0.00179411920378
252	0.0017886117259
253	0.00178665959313
254	0.00178006865377
255	0.00177497367603
256	0.0017668998857
257	0.00175569214784
258	0.00176183780916
259	0.00174583168593
260	0.00174865282916
261	0.00173989996252
262	0.00173074683095
263	0.0017221723261
264	0.00171967608754
265	0.00171170528699
266	0.00171601063615
267	0.00170540770199
268	0.00170761768587
269	0.0017056324889
270	0.00168821833395
271	0.00169275875933
272	0.00168655853221
273	0.00167921902304
274	0.00167233163963
275	0.00166689139068
276	0.00165975181342
277	0.00166308759139
278	0.00165195836825
279	0.00164550559017
280	0.001642721446
281	0.0016423433348
282	0.00163618474236
283	0.00163086132036
284	0.00162532245092
285	0.00163040670086
286	0.00161775378387
287	0.00161737780807
288	0.0016163939682
289	0.00160628484462
290	0.00159703894389
291	0.0015900168193
292	0.00157859888514
293	0.00158219755163
294	0.00157788727101
295	0.00156872871932
296	0.00157392338093
297	0.00155882199573
298	0.00155685260161
299	0.00154744703786
300	0.00154766710232
301	0.00154723446664
302	0.00153922822204
303	0.00153669348884
304	0.00152423817347
305	0.00152693662262
306	0.00152641336103
307	0.00152012994405
308	0.00151122369267
309	0.00150751538399
310	0.00151192502146
311	0.00150358548478
312	0.00150512965549
313	0.00149331301374
314	0.00148258635226
315	0.00147515110649
316	0.00147009753813
317	0.00146768282197
318	0.00146423299909
319	0.0014643517943
320	0.00146271670653
321	0.00145497955237
322	0.00145393438631
323	0.00144477799582
324	0.0014490789353
325	0.00143100032478
326	0.00143605306629
327	0.00142980011645
328	0.00143123100278
329	0.0014162805397
330	0.00142199081391
331	0.0014140525297
332	0.00141265157368
333	0.00140362285122
334	0.00138430832954
335	0.00140659077821
336	0.00138285152428
337	0.00138428491118
338	0.00137825626095
339	0.00137207584283
340	0.00137713277451
341	0.00138564785555
